asset_id,eval_date,open_price,close_price,high_price,low_price
101,2020-08-05,241.27,240.24,241.75,233.06
102,2020-08-05,716.2,714.6,719.73,708.2
103,2020-08-05,374.11,374.74,380.42,366.27
104,2020-08-05,405.12,408.78,414.7,399.71
105,2020-08-05,138.09,134.59,144.35,132.38
101,2020-08-06,237.44,236.96,243.48,229.8
102,2020-08-06,712.59,715.09,719.25,711.79
103,2020-08-06,367.48,366.96,369.33,365.46
104,2020-08-06,401.49,400.77,405.47,396.37
105,2020-08-06,139.72,143.24,148.11,138.26
101,2020-08-07,237.46,235.37,238.17,231.72
102,2020-08-07,719.1,710.24,724.68,709.5
103,2020-08-07,366.83,366.22,367.27,364.98
104,2020-08-07,407.44,406.33,407.89,397.98
105,2020-08-07,138.86,137.47,139.63,137.16
101,2020-08-08,238.07,238.35,243.26,235.61
102,2020-08-08,720.22,713.05,727.06,710.73
103,2020-08-08,369.67,368.93,375.22,368.9
104,2020-08-08,407.68,408.73,414.1,403.58
105,2020-08-08,140.04,137.33,140.28,136.69
101,2020-08-09,237.82,243.17,247.39,231.83
102,2020-08-09,713.47,711.72,717.41,711.1
103,2020-08-09,367.64,368.93,375.62,360.86
104,2020-08-09,405.73,407.8,414.96,405.0
105,2020-08-09,139.39,133.74,147.21,129.46
101,2020-08-10,245.58,247.55,253.89,243.34
102,2020-08-10,714.42,721.87,724.2,712.61
103,2020-08-10,369.19,371.65,376.5,364.99
104,2020-08-10,409.31,401.64,417.35,400.64
105,2020-08-10,142.81,141.7,144.21,138.65
101,2020-08-11,240.87,232.95,246.06,230.9
102,2020-08-11,717.07,716.58,721.03,715.74
103,2020-08-11,375.34,383.99,384.14,366.27
104,2020-08-11,403.06,401.33,406.62,396.37
105,2020-08-11,140.07,139.61,143.65,134.14
101,2020-08-12,238.45,238.77,243.17,232.92
102,2020-08-12,712.42,714.89,719.84,712.17
103,2020-08-12,373.65,376.77,379.29,371.04
104,2020-08-12,406.65,408.65,414.62,399.3
105,2020-08-12,140.77,139.81,142.1,138.16
101,2020-08-13,242.83,240.0,247.97,239.95
102,2020-08-13,715.28,708.18,718.14,707.94
103,2020-08-13,371.7,375.22,381.11,369.95
104,2020-08-13,401.89,401.18,408.15,396.39
105,2020-08-13,141.1,139.39,150.07,139.14
101,2020-08-14,245.46,245.31,251.23,236.55
102,2020-08-14,718.42,721.69,722.72,710.92
103,2020-08-14,371.57,369.78,373.38,368.88
104,2020-08-14,403.45,402.96,406.51,397.9
105,2020-08-14,140.15,139.95,146.31,139.34
101,2020-08-15,238.56,238.49,243.74,236.42
102,2020-08-15,714.32,719.55,722.44,714.18
103,2020-08-15,372.54,363.56,380.53,363.21
104,2020-08-15,402.52,405.52,411.38,397.93
105,2020-08-15,142.52,149.26,149.31,133.2
101,2020-08-16,244.04,235.82,246.91,235.24
102,2020-08-16,712.63,712.61,721.6,710.07
103,2020-08-16,367.23,371.4,375.82,362.23
104,2020-08-16,403.37,400.52,410.95,395.77
105,2020-08-16,140.0,137.89,142.09,130.23
101,2020-08-17,246.19,246.68,249.22,238.37
102,2020-08-17,717.24,715.08,726.89,713.3
103,2020-08-17,372.57,369.51,379.86,366.82
104,2020-08-17,406.02,406.52,409.15,401.75
105,2020-08-17,143.34,141.0,145.66,139.29
101,2020-08-18,238.83,236.0,246.66,229.73
102,2020-08-18,717.83,712.56,726.8,709.37
103,2020-08-18,375.41,372.47,379.18,372.02
104,2020-08-18,405.84,404.49,406.93,403.36
105,2020-08-18,143.98,151.07,152.73,140.95
101,2020-08-19,245.41,250.24,253.06,243.95
102,2020-08-19,719.77,721.53,726.6,716.45
103,2020-08-19,372.31,373.08,377.41,371.11
104,2020-08-19,409.0,417.14,417.62,407.63
105,2020-08-19,139.18,143.14,145.8,131.66
101,2020-08-20,246.3,239.26,249.43,237.71
102,2020-08-20,717.37,714.18,724.79,710.59
103,2020-08-20,374.58,375.64,376.27,374.04
104,2020-08-20,405.73,403.97,414.23,401.9
105,2020-08-20,144.25,147.68,149.74,142.36
101,2020-08-21,241.95,246.17,247.99,237.34
102,2020-08-21,718.62,724.4,725.71,717.56
103,2020-08-21,372.56,378.25,379.53,368.93
104,2020-08-21,408.23,408.77,409.36,404.16
105,2020-08-21,136.36,139.93,145.98,129.57
101,2020-08-22,239.55,233.68,242.03,230.13
102,2020-08-22,718.08,716.74,722.01,716.68
103,2020-08-22,371.29,372.41,381.05,367.6
104,2020-08-22,404.42,408.47,409.63,400.01
105,2020-08-22,140.95,145.91,146.02,139.56
101,2020-08-23,239.34,237.09,240.07,232.71
102,2020-08-23,714.47,708.98,718.69,706.62
103,2020-08-23,374.05,374.75,380.54,369.86
104,2020-08-23,403.55,402.48,411.07,398.42
105,2020-08-23,141.85,150.67,151.81,137.5
101,2020-08-24,240.29,239.33,240.84,238.25
102,2020-08-24,712.52,711.09,712.52,703.37
103,2020-08-24,373.27,372.26,374.95,372.07
104,2020-08-24,408.22,405.53,417.51,403.91
105,2020-08-24,141.01,141.76,144.5,137.27
101,2020-08-25,244.03,245.12,245.13,243.67
102,2020-08-25,712.65,710.84,713.19,710.75
103,2020-08-25,369.77,371.44,377.79,366.36
104,2020-08-25,407.74,410.99,412.82,399.12
105,2020-08-25,135.99,143.63,143.77,131.38
101,2020-08-26,241.67,238.46,251.54,234.13
102,2020-08-26,715.7,708.93,725.63,707.13
103,2020-08-26,372.91,374.27,376.37,372.84
104,2020-08-26,403.33,409.52,411.52,399.95
105,2020-08-26,135.9,134.77,138.97,133.48
101,2020-08-27,237.52,234.13,239.39,231.97
102,2020-08-27,714.49,717.08,718.26,705.73
103,2020-08-27,370.78,373.88,374.08,369.71
104,2020-08-27,401.58,400.51,404.56,398.6
105,2020-08-27,137.53,142.06,145.36,136.31
101,2020-08-28,238.08,230.85,238.78,228.98
102,2020-08-28,718.53,723.7,723.98,717.75
103,2020-08-28,368.32,375.41,376.92,366.63
104,2020-08-28,401.11,405.39,406.23,393.42
105,2020-08-28,144.98,139.5,153.18,136.1
101,2020-08-29,239.68,238.53,242.57,235.91
102,2020-08-29,715.77,710.28,717.36,708.85
103,2020-08-29,368.95,370.6,373.99,360.99
104,2020-08-29,407.44,402.58,408.99,401.96
105,2020-08-29,139.66,140.51,143.8,139.27
101,2020-08-30,246.4,243.44,255.93,242.87
102,2020-08-30,712.11,704.53,716.03,702.63
103,2020-08-30,373.49,367.83,374.57,363.67
104,2020-08-30,408.73,404.32,412.16,402.46
105,2020-08-30,137.35,144.64,146.73,128.17
101,2020-08-31,243.09,245.34,251.18,242.4
102,2020-08-31,713.46,711.37,719.81,709.9
103,2020-08-31,371.81,369.58,379.96,367.99
104,2020-08-31,402.95,403.4,405.32,399.95
105,2020-08-31,141.9,147.0,148.86,138.27
101,2020-09-01,238.88,233.16,243.57,230.87
102,2020-09-01,711.42,716.38,720.26,707.99
103,2020-09-01,366.1,363.5,373.0,362.94
104,2020-09-01,407.08,403.72,409.49,403.21
105,2020-09-01,137.36,140.0,140.34,136.46
101,2020-09-02,236.9,237.54,241.74,235.67
102,2020-09-02,719.58,712.24,721.2,709.92
103,2020-09-02,373.27,372.35,378.73,364.42
104,2020-09-02,406.33,407.98,408.28,404.66
105,2020-09-02,139.17,135.41,142.89,131.57
101,2020-09-03,246.36,252.15,253.74,240.39
102,2020-09-03,710.82,707.8,713.39,706.17
103,2020-09-03,373.29,373.65,382.48,369.05
104,2020-09-03,410.6,408.99,415.04,405.71
105,2020-09-03,144.99,148.17,150.68,137.36
101,2020-09-04,240.26,236.43,244.6,231.77
102,2020-09-04,718.26,723.63,727.67,712.03
103,2020-09-04,373.9,370.59,382.35,369.95
104,2020-09-04,405.0,408.91,411.74,400.5
105,2020-09-04,139.46,143.75,145.81,137.6
101,2020-09-05,242.3,243.09,244.34,239.38
102,2020-09-05,715.15,713.94,717.31,705.47
103,2020-09-05,375.42,378.77,379.69,370.67
104,2020-09-05,406.23,407.99,413.3,403.71
105,2020-09-05,137.12,137.2,139.18,137.12
101,2020-09-06,246.61,247.58,249.04,239.98
102,2020-09-06,715.83,713.84,717.36,708.55
103,2020-09-06,373.16,373.42,380.86,363.41
104,2020-09-06,404.4,410.15,410.88,403.71
105,2020-09-06,137.08,135.76,140.36,128.93
101,2020-09-07,240.78,236.75,245.51,232.23
102,2020-09-07,719.02,718.58,719.9,711.25
103,2020-09-07,367.67,370.22,371.97,366.01
104,2020-09-07,406.33,406.13,412.69,404.37
105,2020-09-07,136.3,138.27,139.53,130.71
101,2020-09-08,243.51,243.96,247.86,233.98
102,2020-09-08,719.62,717.45,724.9,717.03
103,2020-09-08,373.11,372.34,374.32,370.08
104,2020-09-08,406.62,407.87,412.63,404.96
105,2020-09-08,142.06,150.45,151.76,134.79
101,2020-09-09,244.46,247.77,250.38,242.54
102,2020-09-09,716.55,717.43,722.58,711.66
103,2020-09-09,369.19,372.99,374.39,367.22
104,2020-09-09,402.84,401.91,403.69,398.48
105,2020-09-09,140.27,137.58,143.03,134.69
101,2020-09-10,246.17,245.82,255.4,241.14
102,2020-09-10,717.69,714.66,718.06,712.94
103,2020-09-10,375.06,373.71,375.18,369.53
104,2020-09-10,405.83,401.59,406.68,396.11
105,2020-09-10,142.03,140.29,144.4,137.2
101,2020-09-11,237.59,231.48,238.65,229.21
102,2020-09-11,712.27,705.37,717.32,704.58
103,2020-09-11,371.62,371.34,372.81,371.25
104,2020-09-11,409.32,409.58,410.5,408.87
105,2020-09-11,144.33,140.39,146.95,140.11
101,2020-09-12,241.33,239.44,247.11,235.62
102,2020-09-12,713.48,710.28,714.54,709.81
103,2020-09-12,373.52,380.57,383.18,363.82
104,2020-09-12,406.99,410.36,414.0,404.14
105,2020-09-12,140.45,136.36,145.27,132.87
101,2020-09-13,240.02,244.22,249.27,239.46
102,2020-09-13,719.45,716.87,725.55,713.98
103,2020-09-13,369.28,370.95,377.8,363.69
104,2020-09-13,401.98,396.03,402.14,392.34
105,2020-09-13,141.92,142.2,142.72,135.09
101,2020-09-14,242.6,242.2,243.86,236.78
102,2020-09-14,714.38,721.64,723.18,707.9
103,2020-09-14,372.09,369.88,373.4,368.99
104,2020-09-14,410.07,407.63,417.67,403.3
105,2020-09-14,137.73,135.77,145.29,132.99
101,2020-09-15,243.01,241.46,243.41,239.74
102,2020-09-15,711.8,711.26,721.65,709.71
103,2020-09-15,367.89,370.38,375.58,363.63
104,2020-09-15,401.19,400.65,401.53,396.73
105,2020-09-15,144.74,145.07,145.61,139.36
101,2020-09-16,240.72,248.39,249.02,239.38
102,2020-09-16,717.83,716.95,727.25,711.07
103,2020-09-16,375.23,376.17,377.99,371.91
104,2020-09-16,408.63,415.64,417.93,406.59
105,2020-09-16,143.28,140.68,143.91,139.4
101,2020-09-17,239.88,245.12,249.71,233.46
102,2020-09-17,720.09,717.19,723.86,712.07
103,2020-09-17,374.55,367.54,376.35,365.07
104,2020-09-17,404.24,407.3,411.8,400.3
105,2020-09-17,140.34,138.62,147.76,138.05
101,2020-09-18,239.84,240.44,244.58,238.16
102,2020-09-18,714.32,714.15,714.89,708.49
103,2020-09-18,367.37,366.01,373.35,360.72
104,2020-09-18,407.99,403.01,412.1,402.94
105,2020-09-18,142.81,145.0,149.42,142.42
101,2020-09-19,246.63,250.01,250.84,241.61
102,2020-09-19,717.49,721.44,723.31,709.51
103,2020-09-19,370.42,374.88,375.17,366.56
104,2020-09-19,407.95,403.87,408.78,399.32
105,2020-09-19,136.58,140.89,142.07,132.41
101,2020-09-20,238.88,234.06,247.14,233.3
102,2020-09-20,720.04,720.9,725.16,717.13
103,2020-09-20,374.43,373.14,377.48,372.5
104,2020-09-20,403.96,402.09,411.76,399.24
105,2020-09-20,137.55,132.52,140.88,128.15
101,2020-09-21,246.72,250.85,251.57,244.93
102,2020-09-21,714.92,705.94,722.02,705.09
103,2020-09-21,366.82,365.85,374.02,364.0
104,2020-09-21,401.37,394.7,401.59,393.63
105,2020-09-21,140.57,136.56,146.63,136.28
101,2020-09-22,244.68,243.96,244.78,237.06
102,2020-09-22,714.65,713.82,720.0,709.88
103,2020-09-22,374.72,378.93,383.66,371.37
104,2020-09-22,410.25,411.82,419.87,405.16
105,2020-09-22,138.68,143.64,148.27,137.25
101,2020-09-23,239.67,242.45,242.46,235.62
102,2020-09-23,710.87,711.07,716.66,710.04
103,2020-09-23,370.25,370.09,375.35,367.66
104,2020-09-23,401.85,404.18,404.88,392.18
105,2020-09-23,139.24,130.23,144.95,130.14
101,2020-09-24,244.95,245.71,254.43,244.03
102,2020-09-24,719.93,721.21,725.3,719.79
103,2020-09-24,370.35,377.21,377.28,363.02
104,2020-09-24,403.86,402.87,409.24,398.52
105,2020-09-24,137.58,138.17,147.36,129.05
101,2020-09-25,242.87,242.79,245.15,237.43
102,2020-09-25,715.47,715.3,725.37,709.36
103,2020-09-25,373.57,371.65,375.28,369.73
104,2020-09-25,405.3,410.51,413.12,400.46
105,2020-09-25,141.65,136.3,145.08,133.56
101,2020-09-26,239.08,236.54,244.13,236.48
102,2020-09-26,716.8,721.6,721.91,712.35
103,2020-09-26,371.56,375.88,380.2,370.17
104,2020-09-26,409.66,407.32,415.49,402.48
105,2020-09-26,136.81,140.26,141.39,132.87
101,2020-09-27,239.28,234.47,248.95,229.7
102,2020-09-27,713.8,712.39,722.76,704.13
103,2020-09-27,369.06,365.5,374.32,362.18
104,2020-09-27,408.34,408.24,408.86,407.85
105,2020-09-27,139.42,137.1,142.58,134.51
101,2020-09-28,238.76,234.29,241.86,229.01
102,2020-09-28,714.77,708.7,720.53,704.93
103,2020-09-28,372.66,367.76,379.82,366.59
104,2020-09-28,407.75,406.67,408.39,401.79
105,2020-09-28,138.0,145.05,146.42,137.7
101,2020-09-29,241.44,243.46,243.62,240.11
102,2020-09-29,711.05,710.96,713.04,707.57
103,2020-09-29,371.3,369.39,372.55,368.4
104,2020-09-29,403.12,398.5,407.23,396.08
105,2020-09-29,139.56,142.85,143.47,129.79
101,2020-09-30,244.84,245.14,247.26,244.16
102,2020-09-30,712.99,716.23,718.05,705.21
103,2020-09-30,374.3,370.7,377.9,367.43
104,2020-09-30,401.59,404.4,408.6,401.49
105,2020-09-30,139.18,135.96,146.12,131.52
101,2020-10-01,244.96,245.87,247.9,240.49
102,2020-10-01,717.25,723.03,727.12,715.0
103,2020-10-01,371.95,378.44,381.1,370.38
104,2020-10-01,406.66,404.42,409.41,401.92
105,2020-10-01,141.68,145.2,150.57,135.99
101,2020-10-02,242.03,241.1,242.54,239.7
102,2020-10-02,713.42,710.6,715.24,708.38
103,2020-10-02,368.43,372.64,373.07,367.1
104,2020-10-02,409.66,414.91,416.73,408.59
105,2020-10-02,143.97,148.51,151.65,142.83
101,2020-10-03,245.18,244.33,250.96,238.72
102,2020-10-03,715.61,709.77,715.95,709.22
103,2020-10-03,370.2,365.86,373.13,364.75
104,2020-10-03,407.9,407.26,415.85,406.26
105,2020-10-03,137.35,138.63,146.12,132.06
101,2020-10-04,237.91,241.8,244.4,229.23
102,2020-10-04,716.58,715.55,717.33,715.46
103,2020-10-04,368.42,367.35,369.78,365.82
104,2020-10-04,410.41,412.33,416.51,402.06
105,2020-10-04,137.02,140.73,144.37,134.26
101,2020-10-05,240.25,241.13,250.23,237.61
102,2020-10-05,719.63,717.89,719.87,712.66
103,2020-10-05,374.21,365.73,383.96,364.46
104,2020-10-05,409.2,404.39,415.66,402.72
105,2020-10-05,142.39,141.59,152.22,133.27
101,2020-10-06,237.24,237.31,240.86,228.98
102,2020-10-06,714.91,712.91,715.46,710.64
103,2020-10-06,375.14,377.02,381.55,372.02
104,2020-10-06,401.64,404.41,411.37,398.04
105,2020-10-06,139.44,142.44,146.27,132.82
101,2020-10-07,239.52,241.16,242.68,238.27
102,2020-10-07,710.72,715.09,716.69,702.02
103,2020-10-07,370.34,373.17,374.93,369.57
104,2020-10-07,409.19,410.57,411.64,404.98
105,2020-10-07,144.66,140.68,147.09,139.16
101,2020-10-08,237.86,242.81,246.97,229.65
102,2020-10-08,710.81,710.82,719.24,706.43
103,2020-10-08,371.31,368.69,372.23,363.75
104,2020-10-08,402.85,401.22,404.73,401.0
105,2020-10-08,141.77,142.01,150.17,141.59
101,2020-10-09,242.57,243.31,250.76,239.3
102,2020-10-09,716.28,718.23,719.03,716.02
103,2020-10-09,372.11,373.62,377.91,364.69
104,2020-10-09,403.04,402.4,406.56,401.78
105,2020-10-09,142.65,144.47,151.24,133.02
101,2020-10-10,238.68,235.87,239.74,230.55
102,2020-10-10,716.5,721.86,724.32,709.47
103,2020-10-10,366.41,362.48,373.89,357.9
104,2020-10-10,407.38,398.23,410.53,397.8
105,2020-10-10,141.69,136.11,143.35,134.57
101,2020-10-11,239.19,233.03,244.14,230.05
102,2020-10-11,711.76,718.24,719.35,706.76
103,2020-10-11,367.32,366.36,373.78,364.99
104,2020-10-11,407.81,404.44,413.75,400.27
105,2020-10-11,140.37,134.59,144.42,130.53
101,2020-10-12,239.79,236.46,243.33,234.14
102,2020-10-12,719.47,711.72,722.13,710.51
103,2020-10-12,372.42,381.14,381.49,370.73
104,2020-10-12,405.51,403.63,414.97,398.74
105,2020-10-12,137.77,137.41,140.81,136.84
101,2020-10-13,237.89,231.65,242.12,229.93
102,2020-10-13,711.62,710.47,718.06,709.65
103,2020-10-13,367.52,365.48,376.76,359.3
104,2020-10-13,407.54,409.06,412.91,400.77
105,2020-10-13,142.18,143.18,144.84,141.79
101,2020-10-14,245.75,251.33,251.44,237.43
102,2020-10-14,711.96,718.6,718.87,705.21
103,2020-10-14,375.71,380.7,382.57,373.27
104,2020-10-14,402.05,399.42,409.86,392.95
105,2020-10-14,142.2,140.51,146.5,137.82
101,2020-10-15,244.46,238.33,253.82,235.05
102,2020-10-15,719.07,717.21,726.44,716.54
103,2020-10-15,368.53,373.34,377.65,362.2
104,2020-10-15,403.55,406.08,410.75,403.27
105,2020-10-15,142.16,136.21,143.62,133.93
101,2020-10-16,243.36,238.48,247.41,237.4
102,2020-10-16,710.49,717.46,719.58,707.79
103,2020-10-16,375.84,376.35,377.96,373.19
104,2020-10-16,410.63,416.89,419.79,405.61
105,2020-10-16,137.25,130.78,147.02,127.6
101,2020-10-17,239.83,240.15,240.84,237.12
102,2020-10-17,714.1,714.91,714.99,710.68
103,2020-10-17,372.15,376.23,376.31,370.48
104,2020-10-17,409.19,408.69,412.0,408.49
105,2020-10-17,137.09,135.3,142.9,127.81
101,2020-10-18,245.27,246.63,249.73,238.18
102,2020-10-18,712.06,706.39,715.67,705.69
103,2020-10-18,369.47,366.77,374.81,359.5
104,2020-10-18,409.14,408.49,413.46,401.18
105,2020-10-18,144.76,145.11,148.87,138.71
101,2020-10-19,241.01,240.12,242.46,240.08
102,2020-10-19,719.06,720.24,721.42,716.94
103,2020-10-19,369.05,373.84,374.11,367.43
104,2020-10-19,409.5,415.11,418.13,405.43
105,2020-10-19,137.33,137.3,137.41,137.13
101,2020-10-20,241.39,243.54,246.57,241.32
102,2020-10-20,717.5,712.92,721.93,710.18
103,2020-10-20,373.98,373.77,379.87,371.87
104,2020-10-20,407.26,406.32,415.56,403.1
105,2020-10-20,144.56,145.53,151.25,140.08
101,2020-10-21,238.88,245.11,245.15,235.3
102,2020-10-21,715.12,719.11,719.98,709.46
103,2020-10-21,373.86,373.53,378.37,366.67
104,2020-10-21,405.9,402.88,407.83,401.26
105,2020-10-21,145.04,142.38,148.39,135.52
101,2020-10-22,243.16,244.39,248.58,241.86
102,2020-10-22,711.31,715.17,717.54,706.84
103,2020-10-22,368.05,369.28,369.7,363.99
104,2020-10-22,408.08,403.7,412.27,402.91
105,2020-10-22,145.74,148.46,152.4,142.88
101,2020-10-23,237.93,243.58,247.59,236.19
102,2020-10-23,712.77,715.07,719.95,705.01
103,2020-10-23,371.99,374.42,380.92,371.21
104,2020-10-23,403.46,409.66,413.34,399.57
105,2020-10-23,142.74,141.62,144.86,140.35
101,2020-10-24,240.95,242.99,243.29,240.75
102,2020-10-24,719.98,716.64,723.39,716.59
103,2020-10-24,372.65,372.74,380.91,371.19
104,2020-10-24,408.88,412.55,415.04,408.43
105,2020-10-24,138.98,140.51,142.67,131.28
101,2020-10-25,240.84,247.23,250.32,236.78
102,2020-10-25,715.16,707.66,724.13,706.08
103,2020-10-25,375.21,370.55,383.47,367.3
104,2020-10-25,409.03,416.99,417.53,406.14
105,2020-10-25,136.39,134.97,137.89,131.01
101,2020-10-26,243.29,234.12,243.46,233.69
102,2020-10-26,711.75,711.5,711.89,706.08
103,2020-10-26,372.51,376.91,380.74,372.38
104,2020-10-26,405.58,408.76,410.57,404.85
105,2020-10-26,140.92,137.94,148.57,136.07
101,2020-10-27,243.32,241.0,245.05,234.6
102,2020-10-27,711.89,707.79,721.52,706.71
103,2020-10-27,372.12,372.72,374.65,364.08
104,2020-10-27,410.77,413.43,415.79,406.22
105,2020-10-27,137.21,132.73,142.68,131.75
101,2020-10-28,241.02,234.15,249.55,232.46
102,2020-10-28,711.23,703.95,713.85,702.48
103,2020-10-28,373.05,369.4,374.06,366.82
104,2020-10-28,408.87,404.53,411.21,402.48
105,2020-10-28,143.03,150.43,151.76,141.76
101,2020-10-29,242.78,239.39,244.05,238.5
102,2020-10-29,717.32,720.64,724.91,716.27
103,2020-10-29,374.0,382.64,383.36,368.86
104,2020-10-29,406.34,403.98,410.28,397.85
105,2020-10-29,140.61,143.27,145.51,132.14
101,2020-10-30,240.88,240.68,244.21,235.96
102,2020-10-30,712.7,712.12,720.64,707.84
103,2020-10-30,366.92,361.05,369.31,357.43
104,2020-10-30,402.67,399.87,407.28,399.6
105,2020-10-30,139.12,137.51,144.56,133.6
101,2020-10-31,241.31,241.01,250.97,237.54
102,2020-10-31,712.75,707.67,717.33,705.16
103,2020-10-31,372.94,372.17,373.15,368.75
104,2020-10-31,404.37,408.02,410.0,402.32
105,2020-10-31,136.41,143.62,144.94,134.43
101,2020-11-01,240.37,246.61,247.59,237.17
102,2020-11-01,711.59,707.21,713.37,706.66
103,2020-11-01,367.81,365.27,377.25,358.04
104,2020-11-01,410.21,413.24,415.66,407.52
105,2020-11-01,142.48,148.26,152.37,139.83
101,2020-11-02,237.36,238.5,238.5,237.32
102,2020-11-02,718.34,717.14,726.21,713.25
103,2020-11-02,367.36,368.6,370.21,363.6
104,2020-11-02,406.38,406.29,407.15,406.2
105,2020-11-02,139.99,146.21,149.33,133.62
101,2020-11-03,241.5,244.54,245.12,240.42
102,2020-11-03,718.15,716.34,719.83,713.03
103,2020-11-03,372.1,374.55,381.56,366.3
104,2020-11-03,401.48,399.69,402.11,399.61
105,2020-11-03,143.32,149.15,150.56,141.96
101,2020-11-04,238.39,237.95,241.4,235.9
102,2020-11-04,712.87,717.64,717.76,708.79
103,2020-11-04,366.41,367.1,367.83,365.88
104,2020-11-04,401.53,403.51,409.89,396.41
105,2020-11-04,141.51,140.7,143.21,139.53
101,2020-11-05,242.77,244.78,244.88,241.61
102,2020-11-05,710.54,707.39,718.57,702.66
103,2020-11-05,367.21,365.65,368.66,360.23
104,2020-11-05,408.81,404.43,418.18,401.89
105,2020-11-05,138.32,136.99,146.75,136.23
101,2020-11-06,243.87,243.27,247.9,234.67
102,2020-11-06,711.22,712.71,720.7,708.64
103,2020-11-06,369.87,365.58,370.38,364.91
104,2020-11-06,404.99,406.29,408.5,397.26
105,2020-11-06,137.42,134.81,141.09,133.69
101,2020-11-07,244.82,246.21,251.9,242.92
102,2020-11-07,711.38,717.55,717.66,710.16
103,2020-11-07,373.66,376.7,377.56,367.87
104,2020-11-07,406.52,407.4,408.27,402.73
105,2020-11-07,142.33,147.23,148.84,133.66
101,2020-11-08,246.04,245.33,246.99,240.6
102,2020-11-08,717.89,722.39,723.96,716.22
103,2020-11-08,373.05,369.37,373.91,368.41
104,2020-11-08,404.35,402.65,404.54,400.35
105,2020-11-08,142.09,136.95,148.72,133.72
101,2020-11-09,238.04,246.31,246.56,236.48
102,2020-11-09,718.75,710.37,723.75,708.93
103,2020-11-09,368.88,374.56,375.26,365.38
104,2020-11-09,401.64,403.17,407.13,395.73
105,2020-11-09,138.45,132.37,142.09,130.01
101,2020-11-10,245.11,246.94,250.74,237.49
102,2020-11-10,712.4,709.93,718.08,703.72
103,2020-11-10,375.52,376.41,380.04,374.09
104,2020-11-10,410.5,412.28,413.69,401.82
105,2020-11-10,139.39,134.66,140.22,132.15
101,2020-11-11,244.67,247.03,249.1,239.82
102,2020-11-11,714.14,713.39,718.57,710.38
103,2020-11-11,371.11,373.63,379.2,367.49
104,2020-11-11,407.69,410.02,410.38,404.91
105,2020-11-11,143.13,137.01,148.9,136.65
101,2020-11-12,243.02,241.36,248.12,237.56
102,2020-11-12,711.13,706.3,713.07,701.63
103,2020-11-12,370.52,370.79,371.04,370.14
104,2020-11-12,406.36,409.53,411.45,403.93
105,2020-11-12,137.57,134.83,139.47,132.97
101,2020-11-13,239.31,243.49,245.77,232.8
102,2020-11-13,714.5,715.16,715.23,711.76
103,2020-11-13,371.81,375.46,378.91,371.74
104,2020-11-13,401.36,406.58,407.05,392.15
105,2020-11-13,141.3,141.3,145.88,131.85
101,2020-11-14,237.49,238.4,242.15,235.09
102,2020-11-14,714.87,712.85,720.7,711.31
103,2020-11-14,370.89,369.3,379.19,364.25
104,2020-11-14,410.34,408.68,419.46,408.24
105,2020-11-14,143.3,149.6,151.58,133.62
101,2020-11-15,242.85,243.94,248.15,242.57
102,2020-11-15,714.92,718.15,721.2,709.34
103,2020-11-15,368.65,370.47,374.3,367.77
104,2020-11-15,408.48,403.25,415.42,398.58
105,2020-11-15,140.87,143.07,144.17,136.47
101,2020-11-16,243.68,251.13,252.51,241.65
102,2020-11-16,710.92,711.46,719.8,707.63
103,2020-11-16,370.97,373.97,380.38,370.49
104,2020-11-16,409.55,410.08,413.51,407.55
105,2020-11-16,139.75,140.6,148.9,132.13
101,2020-11-17,246.72,247.51,251.38,246.14
102,2020-11-17,714.68,713.67,716.25,705.21
103,2020-11-17,368.53,373.67,374.44,361.32
104,2020-11-17,409.8,409.3,414.95,402.05
105,2020-11-17,141.42,141.43,142.56,140.16
101,2020-11-18,239.53,232.54,239.74,232.3
102,2020-11-18,716.27,713.89,721.66,706.58
103,2020-11-18,366.49,371.96,372.0,358.08
104,2020-11-18,405.28,398.56,408.49,396.22
105,2020-11-18,142.04,143.19,146.1,141.63
101,2020-11-19,239.49,234.39,246.35,230.0
102,2020-11-19,718.43,713.47,718.99,713.05
103,2020-11-19,375.19,380.35,382.85,368.61
104,2020-11-19,407.46,415.88,417.14,400.32
105,2020-11-19,141.06,136.6,142.23,135.78
101,2020-11-20,242.76,236.65,247.59,236.54
102,2020-11-20,712.27,708.29,717.18,702.76
103,2020-11-20,370.09,368.0,377.24,364.06
104,2020-11-20,405.09,396.97,407.27,395.43
105,2020-11-20,139.61,139.32,139.87,137.39
101,2020-11-21,238.85,234.16,239.65,234.11
102,2020-11-21,711.17,717.9,719.24,703.45
103,2020-11-21,374.4,379.63,381.23,373.87
104,2020-11-21,409.44,407.4,417.43,404.35
105,2020-11-21,144.34,137.19,151.61,134.54
101,2020-11-22,239.1,233.05,241.21,231.17
102,2020-11-22,710.99,719.29,720.97,710.74
103,2020-11-22,369.5,376.55,377.92,363.96
104,2020-11-22,410.24,409.7,410.33,409.49
105,2020-11-22,142.58,146.17,151.47,137.98
101,2020-11-23,238.72,233.81,246.77,229.05
102,2020-11-23,715.27,712.92,716.13,709.68
103,2020-11-23,367.29,368.0,371.72,363.95
104,2020-11-23,406.84,404.71,406.92,399.23
105,2020-11-23,139.55,139.72,140.08,132.0
101,2020-11-24,239.24,240.33,242.48,237.4
102,2020-11-24,711.87,710.8,715.43,704.9
103,2020-11-24,369.71,364.15,373.92,364.09
